session_id,customer_id,session_date,pages_visited,time_spent_minutes,device_type,source
2621,818,2024-12-09,14,46.94,Tablet,Referral
2622,560,2023-12-06,3,3.64,Mobile,Referral
2623,614,2025-01-19,10,116.3,Tablet,Organic
2624,659,2023-12-08,2,5.45,Tablet,Referral
2625,285,2025-04-11,15,51.24,Mobile,Paid
2626,884,2024-07-28,14,2.36,Mobile,Paid
2627,596,2025-03-18,8,14.93,Desktop,Paid
2628,883,2024-03-23,13,49.43,Desktop,Paid
2629,126,2025-03-08,15,40.63,Desktop,Referral
2630,719,2025-09-20,11,54.88,Tablet,Organic
2631,633,2024-05-06,7,76.76,Mobile,Paid
2632,582,2025-06-01,11,118.9,Mobile,Organic
2633,495,2024-04-04,9,114.15,Tablet,Paid
2634,956,2025-07-05,1,118.67,Tablet,Referral
2635,483,2025-09-09,12,59.49,Tablet,Organic
2636,1000,2025-09-19,12,40.83,Mobile,Organic
2637,643,2025-02-05,1,35.41,Tablet,Paid
2638,36,2025-11-03,15,31.8,Tablet,Referral
2639,610,2025-06-07,7,96.0,Desktop,Organic
2640,25,2025-07-28,12,76.33,Mobile,Referral
2641,396,2025-09-18,10,15.16,Desktop,Organic
2642,141,2025-11-25,8,64.36,Desktop,Organic
2643,202,2024-09-09,10,20.63,Tablet,Organic
2644,954,2023-12-13,13,83.69,Tablet,Referral
2645,595,2024-12-14,11,35.34,Desktop,Organic
2646,321,2025-11-12,1,96.51,Desktop,Organic
2647,471,2025-11-07,13,115.03,Tablet,Paid
2648,951,2025-05-28,7,116.23,Mobile,Organic
2649,695,2024-02-16,7,54.77,Desktop,Organic
2650,986,2025-03-10,2,110.27,Desktop,Referral
2651,101,2024-10-23,8,8.06,Mobile,Referral
2652,378,2024-02-03,7,102.95,Desktop,Organic
2653,449,2024-03-28,10,26.18,Mobile,Paid
2654,455,2025-03-03,9,94.65,Mobile,Referral
2655,654,2024-05-18,3,13.05,Desktop,Organic
2656,366,2024-05-09,2,97.96,Desktop,Organic
2657,735,2025-08-22,12,93.1,Desktop,Paid
2658,69,2024-03-18,4,32.74,Desktop,Paid
2659,90,2024-01-26,13,72.06,Mobile,Organic
2660,103,2025-07-14,14,71.57,Mobile,Paid
2661,773,2024-04-29,4,94.26,Tablet,Paid
2662,593,2024-07-04,15,99.18,Mobile,Organic
2663,317,2025-02-19,12,64.1,Mobile,Organic
2664,118,2024-08-30,9,29.14,Desktop,Organic
2665,142,2024-04-04,15,103.7,Desktop,Paid
2666,521,2024-03-13,9,22.18,Desktop,Organic
2667,513,2024-01-01,1,25.21,Mobile,Paid
2668,344,2025-02-08,14,35.11,Tablet,Paid
2669,585,2025-10-06,3,118.14,Mobile,Paid
2670,171,2025-09-27,15,87.49,Desktop,Referral
2671,859,2025-07-21,8,30.52,Mobile,Paid
2672,904,2025-08-18,6,12.68,Tablet,Paid
2673,303,2024-06-22,6,75.74,Tablet,Paid
2674,43,2024-01-01,2,112.95,Tablet,Paid
2675,569,2025-04-30,1,17.55,Mobile,Referral
2676,658,2024-01-09,15,104.59,Desktop,Paid
2677,313,2025-09-02,6,52.35,Tablet,Organic
2678,734,2024-05-13,15,94.81,Tablet,Organic
2679,892,2024-12-05,11,54.02,Desktop,Paid
2680,142,2025-10-07,11,46.66,Mobile,Paid
2681,854,2025-05-08,11,40.51,Mobile,Organic
2682,110,2024-01-25,6,106.7,Mobile,Referral
2683,729,2025-11-25,9,81.82,Mobile,Paid
2684,654,2025-11-20,15,50.46,Mobile,Organic
2685,34,2024-11-29,3,100.16,Tablet,Paid
2686,441,2024-12-19,8,63.15,Desktop,Referral
2687,686,2024-09-07,9,92.72,Mobile,Paid
2688,641,2025-01-08,7,38.12,Desktop,Referral
2689,297,2025-02-03,6,92.56,Tablet,Organic
2690,373,2024-08-26,7,98.94,Desktop,Paid
2691,938,2024-09-24,9,51.74,Desktop,Organic
2692,231,2024-03-29,11,24.52,Desktop,Organic
2693,350,2025-06-08,15,38.85,Tablet,Organic
2694,212,2024-11-12,2,119.49,Desktop,Paid
2695,876,2024-06-14,7,33.58,Desktop,Referral
2696,66,2025-01-23,10,99.33,Desktop,Referral
2697,937,2023-12-05,2,24.08,Tablet,Paid
2698,689,2024-09-26,14,46.12,Mobile,Paid
2699,816,2024-10-05,13,87.29,Mobile,Referral
2700,187,2024-02-20,1,110.61,Mobile,Paid
2701,935,2024-01-22,5,89.68,Mobile,Organic
2702,45,2025-05-19,14,71.43,Tablet,Organic
2703,478,2025-11-12,12,83.76,Tablet,Organic
2704,874,2025-10-26,5,21.93,Desktop,Organic
2705,890,2024-04-18,7,7.93,Desktop,Referral
2706,654,2025-11-02,15,33.88,Mobile,Paid
2707,4,2024-10-16,4,46.8,Mobile,Paid
2708,162,2025-08-03,8,12.53,Tablet,Paid
2709,354,2025-06-27,5,80.58,Tablet,Paid
2710,490,2024-03-10,14,31.01,Mobile,Organic
2711,382,2025-06-11,8,20.64,Tablet,Organic
2712,472,2023-12-25,4,2.57,Mobile,Organic
2713,458,2025-04-17,3,67.03,Desktop,Paid
2714,987,2024-05-26,1,8.13,Tablet,Paid
2715,935,2025-11-11,15,57.43,Desktop,Organic
2716,71,2024-01-15,6,103.47,Tablet,Paid
2717,352,2024-09-26,12,100.29,Tablet,Organic
2718,907,2025-03-03,13,16.23,Mobile,Referral
2719,164,2025-09-04,8,59.36,Desktop,Referral
2720,547,2024-09-12,11,21.35,Desktop,Organic
2721,840,2024-01-26,12,111.24,Tablet,Paid
2722,431,2024-10-28,6,8.37,Desktop,Paid
2723,364,2024-08-02,11,35.71,Desktop,Referral
2724,904,2024-12-14,15,62.79,Desktop,Referral
2725,765,2025-05-06,4,31.72,Desktop,Referral
2726,907,2024-02-10,5,39.43,Tablet,Organic
2727,994,2024-04-08,14,60.47,Tablet,Organic
2728,265,2024-02-23,8,80.21,Tablet,Paid
2729,84,2024-02-29,14,10.51,Tablet,Organic
2730,65,2025-02-02,5,74.9,Desktop,Paid
2731,151,2024-10-30,6,45.6,Mobile,Referral
2732,842,2024-01-06,11,5.68,Desktop,Referral
2733,494,2025-09-05,10,105.92,Desktop,Organic
2734,985,2025-04-12,1,48.14,Tablet,Paid
2735,903,2024-01-18,15,90.44,Desktop,Paid
2736,695,2025-01-24,10,15.22,Desktop,Referral
2737,567,2024-02-01,14,56.79,Desktop,Paid
2738,699,2025-10-28,9,77.25,Desktop,Paid
2739,805,2024-03-03,10,33.29,Desktop,Paid
2740,117,2025-05-01,3,88.05,Mobile,Paid
2741,767,2025-06-18,13,81.46,Desktop,Paid
2742,972,2024-03-11,15,67.66,Desktop,Paid
2743,750,2025-09-30,7,41.23,Mobile,Paid
2744,181,2025-05-01,14,44.31,Mobile,Organic
2745,767,2025-06-03,2,48.77,Mobile,Paid
2746,491,2025-04-14,14,3.34,Tablet,Referral
2747,140,2025-07-27,2,37.16,Desktop,Referral
2748,633,2024-05-26,7,77.93,Desktop,Referral
2749,575,2025-10-09,10,39.51,Mobile,Paid
2750,472,2025-05-10,4,12.02,Mobile,Paid
2751,4,2025-03-21,10,104.03,Desktop,Referral
2752,751,2025-09-15,9,47.5,Mobile,Referral
2753,140,2025-03-16,1,69.7,Desktop,Organic
2754,987,2025-11-18,4,46.74,Mobile,Paid
2755,855,2024-05-20,11,27.15,Tablet,Referral
2756,816,2024-04-29,13,54.53,Tablet,Referral
2757,785,2024-01-15,5,116.18,Desktop,Organic
2758,850,2024-04-19,2,77.97,Tablet,Organic
2759,870,2024-08-08,8,104.78,Desktop,Referral
2760,668,2024-09-02,13,39.28,Desktop,Referral
2761,670,2025-02-25,9,36.67,Desktop,Paid
2762,462,2025-10-09,12,92.73,Desktop,Referral
2763,937,2025-07-01,3,62.87,Tablet,Paid
2764,179,2024-12-28,6,97.91,Tablet,Referral
2765,214,2025-07-19,15,37.53,Tablet,Organic
2766,851,2024-12-18,8,73.27,Mobile,Paid
2767,741,2025-02-23,15,70.35,Desktop,Paid
2768,429,2025-06-11,12,55.17,Tablet,Paid
2769,440,2025-11-09,10,108.6,Desktop,Paid
2770,690,2024-03-14,12,112.09,Tablet,Organic
2771,609,2024-01-15,1,116.22,Desktop,Referral
2772,118,2024-10-28,7,109.54,Tablet,Organic
2773,517,2025-08-03,2,57.93,Mobile,Referral
2774,229,2024-03-26,8,61.05,Desktop,Paid
2775,836,2024-05-19,7,98.9,Desktop,Organic
2776,1000,2024-02-27,14,57.7,Desktop,Paid
2777,94,2025-08-05,2,82.14,Mobile,Referral
2778,881,2024-07-07,5,41.5,Tablet,Paid
2779,616,2025-08-24,11,45.89,Desktop,Organic
2780,213,2025-04-27,15,93.38,Mobile,Paid
2781,455,2024-08-20,10,35.44,Desktop,Paid
2782,816,2025-03-10,6,30.64,Tablet,Organic
2783,691,2024-10-29,8,3.43,Desktop,Organic
2784,361,2025-02-03,3,29.09,Desktop,Paid
2785,584,2025-04-24,5,17.89,Desktop,Referral
2786,944,2025-05-17,8,119.33,Mobile,Referral
2787,719,2024-12-26,12,51.63,Mobile,Organic
2788,414,2025-05-27,6,63.15,Mobile,Organic
2789,319,2025-03-14,10,99.97,Tablet,Organic
2790,12,2025-09-17,4,99.5,Tablet,Referral
2791,295,2025-08-24,13,1.01,Tablet,Organic
2792,878,2024-02-19,4,92.5,Tablet,Organic
2793,714,2025-09-16,10,50.06,Mobile,Referral
2794,948,2023-12-15,12,112.06,Desktop,Organic
2795,264,2025-10-14,8,47.06,Mobile,Paid
2796,585,2025-02-24,1,71.07,Desktop,Referral
2797,566,2025-05-29,12,116.53,Desktop,Organic
2798,219,2024-09-25,10,95.02,Desktop,Referral
2799,577,2025-04-04,2,68.59,Mobile,Organic
2800,982,2024-02-21,12,14.6,Mobile,Referral
2801,452,2025-02-15,1,46.64,Mobile,Paid
2802,258,2025-07-14,3,78.31,Tablet,Referral
2803,819,2024-10-09,10,23.29,Mobile,Paid
2804,690,2025-09-28,8,6.89,Tablet,Paid
2805,904,2025-01-28,2,14.33,Mobile,Organic
2806,231,2024-01-06,13,32.12,Tablet,Organic
2807,329,2024-07-10,1,92.35,Desktop,Organic
2808,1000,2024-09-04,8,51.07,Mobile,Referral
2809,523,2023-12-23,12,60.84,Tablet,Paid
2810,811,2024-08-23,4,52.46,Mobile,Paid
2811,334,2024-04-04,15,51.14,Mobile,Paid
2812,170,2024-02-07,8,56.01,Desktop,Paid
2813,814,2024-01-19,10,119.38,Desktop,Paid
2814,59,2024-03-18,11,33.75,Tablet,Referral
2815,12,2025-07-08,10,7.23,Mobile,Organic
2816,13,2024-01-07,3,119.41,Mobile,Referral
2817,906,2025-09-14,10,32.36,Tablet,Referral
2818,68,2024-05-16,14,67.05,Mobile,Organic
2819,750,2025-08-06,1,25.47,Desktop,Paid
2820,684,2024-10-22,5,87.8,Tablet,Organic
2821,612,2023-12-04,15,7.98,Tablet,Organic
2822,317,2025-01-06,13,8.15,Tablet,Paid
2823,331,2024-03-04,6,98.48,Mobile,Organic
2824,155,2024-10-09,11,29.86,Tablet,Organic
2825,643,2025-08-01,12,15.86,Mobile,Organic
2826,339,2024-06-29,11,46.12,Desktop,Paid
2827,264,2025-07-24,4,10.97,Desktop,Organic
2828,819,2024-02-18,14,37.81,Tablet,Referral
2829,836,2025-05-18,2,1.85,Mobile,Paid
2830,211,2025-10-21,14,65.74,Tablet,Organic
2831,564,2025-02-04,6,77.8,Desktop,Paid
2832,168,2025-07-19,2,105.34,Mobile,Referral
2833,458,2023-12-10,15,5.56,Mobile,Paid
2834,856,2024-06-13,3,26.55,Tablet,Organic
2835,21,2024-06-15,1,52.85,Mobile,Paid
2836,404,2025-07-02,11,49.05,Tablet,Paid
2837,168,2025-08-09,6,90.78,Mobile,Referral
2838,82,2025-08-18,2,115.35,Tablet,Paid
2839,463,2024-10-11,14,39.58,Tablet,Referral
2840,512,2025-09-12,6,88.71,Mobile,Paid
2841,349,2024-01-02,1,7.04,Desktop,Paid
2842,857,2025-10-10,4,61.39,Mobile,Paid
2843,95,2025-01-23,6,113.31,Mobile,Referral
2844,519,2025-05-27,14,24.46,Tablet,Referral
2845,857,2024-01-27,14,117.57,Desktop,Referral
2846,361,2025-05-20,14,101.82,Desktop,Paid
2847,688,2025-03-18,12,11.83,Desktop,Referral
2848,570,2024-12-22,6,110.07,Mobile,Paid
2849,362,2025-11-03,12,116.58,Tablet,Organic
2850,448,2024-02-17,10,45.28,Desktop,Referral
2851,457,2024-06-16,10,76.26,Desktop,Referral
2852,214,2023-12-29,15,18.51,Desktop,Organic
2853,435,2025-08-15,14,105.69,Mobile,Paid
2854,713,2025-07-23,14,105.76,Mobile,Referral
2855,561,2025-01-31,14,80.37,Mobile,Organic
2856,618,2025-09-13,15,30.86,Mobile,Paid
2857,495,2024-05-31,8,54.34,Desktop,Paid
2858,625,2024-06-29,12,9.8,Mobile,Paid
2859,74,2024-10-24,10,63.03,Desktop,Paid
2860,334,2025-02-10,3,92.31,Mobile,Referral
2861,214,2024-08-08,4,75.88,Desktop,Paid
2862,164,2024-06-21,1,69.46,Tablet,Organic
2863,64,2024-07-04,15,68.88,Tablet,Referral
2864,91,2025-02-11,2,8.57,Desktop,Referral
2865,308,2025-10-09,15,2.81,Tablet,Organic
2866,534,2024-08-29,9,57.56,Mobile,Organic
2867,245,2023-12-23,3,3.66,Tablet,Paid
2868,32,2025-08-28,9,87.48,Desktop,Organic
2869,326,2024-10-08,14,32.53,Tablet,Paid
2870,86,2023-12-08,15,87.7,Tablet,Referral
2871,111,2025-03-02,6,25.62,Mobile,Referral
2872,27,2025-05-11,1,5.52,Desktop,Paid
2873,109,2025-08-21,13,62.72,Tablet,Organic
2874,669,2025-09-19,11,118.91,Tablet,Paid
2875,975,2025-06-26,13,94.17,Desktop,Referral
2876,111,2024-08-14,14,80.08,Tablet,Referral
2877,562,2025-09-03,2,114.46,Tablet,Paid
2878,522,2025-11-04,11,102.31,Mobile,Paid
2879,787,2025-11-07,8,118.78,Desktop,Paid
2880,341,2024-12-23,13,9.58,Mobile,Referral
2881,390,2023-12-26,1,115.05,Desktop,Referral
2882,243,2024-10-16,13,106.82,Mobile,Organic
2883,19,2025-09-02,11,107.1,Mobile,Referral
2884,900,2024-03-11,6,60.38,Desktop,Referral
2885,857,2025-05-20,3,97.45,Tablet,Paid
2886,772,2024-11-18,12,95.34,Mobile,Referral
2887,165,2024-06-20,1,61.38,Mobile,Paid
2888,150,2024-08-20,5,63.02,Tablet,Referral
2889,947,2024-10-04,1,74.37,Desktop,Organic
2890,888,2024-10-30,15,23.61,Desktop,Paid
2891,78,2025-03-05,10,69.78,Mobile,Referral
2892,474,2025-02-05,14,55.91,Desktop,Organic
2893,449,2024-05-19,5,9.13,Tablet,Organic
2894,913,2025-05-14,12,102.35,Desktop,Paid
2895,769,2025-03-24,11,47.86,Tablet,Organic
2896,914,2025-04-08,8,96.08,Mobile,Organic
2897,108,2025-01-27,9,106.94,Desktop,Organic
2898,89,2025-11-09,6,111.9,Mobile,Organic
2899,294,2025-09-07,15,100.37,Tablet,Referral
2900,52,2024-08-26,9,32.46,Desktop,Paid
2901,227,2025-02-15,8,52.78,Desktop,Paid
2902,125,2025-04-20,15,84.72,Mobile,Organic
2903,336,2023-12-31,8,9.37,Tablet,Organic
2904,269,2024-12-12,13,49.34,Tablet,Referral
2905,838,2024-06-17,4,113.26,Mobile,Organic
2906,687,2024-03-19,2,6.04,Tablet,Referral
2907,190,2025-03-16,2,99.0,Tablet,Referral
2908,767,2024-06-29,4,61.77,Mobile,Referral
2909,519,2024-01-29,15,9.54,Mobile,Referral
2910,345,2024-07-23,1,86.63,Tablet,Referral
2911,391,2024-03-20,4,4.59,Mobile,Referral
2912,849,2025-04-29,11,94.44,Mobile,Paid
2913,574,2025-03-24,8,105.62,Desktop,Organic
2914,794,2025-04-24,8,41.7,Mobile,Organic
2915,740,2023-12-12,3,61.09,Tablet,Organic
2916,372,2024-07-12,11,52.18,Tablet,Paid
2917,748,2025-03-25,3,106.54,Desktop,Referral
2918,289,2024-09-03,4,34.21,Desktop,Organic
2919,196,2024-11-16,13,68.81,Mobile,Paid
2920,417,2025-11-21,6,44.37,Desktop,Referral
2921,931,2025-09-27,5,26.26,Desktop,Referral
2922,171,2025-04-18,13,70.67,Mobile,Organic
2923,829,2024-11-08,6,40.09,Tablet,Referral
2924,825,2025-11-04,12,78.21,Desktop,Organic
2925,281,2024-10-29,5,95.82,Tablet,Organic
2926,886,2024-04-17,12,6.17,Tablet,Organic
2927,432,2024-08-01,9,115.48,Desktop,Paid
2928,298,2025-09-18,2,9.91,Desktop,Referral
2929,254,2024-04-25,12,55.09,Desktop,Paid
2930,511,2025-05-06,2,93.97,Desktop,Paid
2931,286,2025-07-13,14,119.82,Mobile,Referral
2932,61,2025-03-31,10,87.82,Mobile,Referral
2933,738,2025-01-17,14,10.78,Tablet,Paid
2934,645,2024-07-10,10,59.42,Tablet,Organic
2935,837,2024-11-16,5,71.82,Mobile,Paid
2936,58,2024-10-10,13,66.82,Tablet,Referral
2937,189,2025-07-06,6,98.1,Tablet,Referral
2938,15,2024-09-28,11,46.21,Mobile,Organic
2939,760,2025-03-13,5,68.15,Desktop,Organic
2940,908,2024-02-04,9,31.32,Mobile,Paid
2941,156,2025-10-12,5,107.66,Tablet,Paid
2942,244,2025-03-10,13,90.37,Tablet,Paid
2943,937,2025-08-17,3,49.54,Mobile,Organic
2944,763,2024-08-24,2,62.84,Tablet,Paid
2945,777,2024-04-29,13,1.74,Desktop,Organic
2946,705,2024-01-03,2,13.87,Tablet,Paid
2947,119,2024-02-12,10,110.97,Tablet,Referral
2948,413,2024-09-28,5,36.68,Mobile,Referral
2949,1000,2025-11-27,1,41.41,Mobile,Paid
2950,510,2025-09-25,11,16.98,Desktop,Organic
2951,362,2024-07-08,13,97.23,Mobile,Referral
2952,311,2024-12-18,8,18.34,Tablet,Organic
2953,836,2024-03-16,14,111.42,Tablet,Paid
2954,47,2025-01-10,13,6.16,Mobile,Paid
2955,998,2025-04-02,3,13.3,Tablet,Organic
2956,480,2024-10-06,4,74.45,Desktop,Referral
2957,463,2024-03-04,5,56.25,Tablet,Paid
2958,767,2024-11-28,7,81.62,Desktop,Organic
2959,325,2024-07-14,4,55.91,Tablet,Paid
2960,328,2025-05-05,8,47.01,Tablet,Organic
2961,707,2025-06-05,8,99.12,Mobile,Paid
2962,719,2024-09-16,12,100.14,Tablet,Paid
2963,975,2025-10-21,12,93.95,Tablet,Referral
2964,590,2025-01-05,14,2.82,Mobile,Organic
2965,306,2024-08-04,12,91.24,Desktop,Organic
2966,883,2025-02-24,11,54.81,Tablet,Referral
2967,106,2025-11-03,12,83.73,Tablet,Referral
2968,585,2023-12-11,3,77.5,Mobile,Referral
2969,517,2024-03-13,8,92.51,Desktop,Paid
2970,75,2025-07-29,15,65.35,Tablet,Organic
2971,136,2025-05-16,10,39.48,Mobile,Referral
2972,986,2024-09-25,12,44.14,Desktop,Referral
2973,623,2024-03-09,10,14.61,Tablet,Organic
2974,267,2025-03-16,6,57.03,Desktop,Referral
2975,417,2025-08-17,5,61.68,Tablet,Referral
2976,497,2024-11-10,15,42.43,Desktop,Organic
2977,879,2024-09-26,13,78.26,Mobile,Paid
2978,480,2024-02-03,9,55.91,Mobile,Paid
2979,131,2024-03-02,7,30.48,Tablet,Paid
2980,69,2025-07-11,9,30.97,Desktop,Referral
2981,291,2024-09-28,4,20.21,Desktop,Referral
2982,637,2024-09-25,10,84.63,Tablet,Paid
2983,550,2024-03-15,12,80.2,Desktop,Paid
2984,486,2025-07-19,1,5.66,Desktop,Referral
2985,345,2025-06-10,9,48.09,Desktop,Referral
2986,163,2025-01-22,12,100.8,Mobile,Organic
2987,710,2024-10-04,11,59.79,Mobile,Referral
2988,487,2024-11-02,3,52.77,Mobile,Referral
2989,438,2023-12-06,5,72.99,Mobile,Organic
2990,308,2025-07-18,1,57.46,Desktop,Referral
2991,997,2024-04-25,2,102.79,Desktop,Referral
2992,58,2024-07-26,6,47.12,Desktop,Organic
2993,682,2025-03-07,3,21.59,Mobile,Paid
2994,982,2025-01-08,15,44.08,Mobile,Referral
2995,761,2024-03-08,1,96.59,Desktop,Paid
2996,385,2024-06-26,15,111.19,Tablet,Organic
2997,474,2025-08-18,8,81.9,Tablet,Paid
2998,539,2024-10-05,8,119.04,Desktop,Referral
2999,176,2025-10-10,7,16.86,Mobile,Paid
3000,725,2025-01-28,3,94.83,Mobile,Referral
3001,213,2025-03-05,6,69.21,Desktop,Paid
3002,697,2025-11-11,5,67.22,Mobile,Referral
3003,892,2025-04-03,5,112.31,Desktop,Referral
3004,324,2025-08-01,14,67.61,Desktop,Referral
3005,659,2025-05-07,15,15.55,Tablet,Paid
3006,891,2024-10-15,15,34.39,Tablet,Organic
3007,936,2024-12-09,15,105.3,Mobile,Organic
3008,64,2025-04-18,10,111.18,Mobile,Paid
3009,246,2024-01-04,5,21.26,Mobile,Referral
3010,154,2024-03-06,3,26.39,Tablet,Organic
3011,56,2024-10-02,3,69.73,Tablet,Referral
3012,317,2024-09-12,12,53.29,Desktop,Paid
3013,884,2024-09-18,10,99.91,Mobile,Organic
3014,953,2024-03-31,3,84.52,Mobile,Referral
3015,867,2025-09-11,7,1.13,Tablet,Paid
3016,3,2024-12-20,14,39.21,Desktop,Organic
3017,698,2025-07-01,8,96.97,Tablet,Referral
3018,971,2024-12-15,13,114.55,Mobile,Organic
3019,396,2025-08-29,1,3.29,Tablet,Referral
3020,280,2025-05-14,15,118.99,Tablet,Paid
3021,599,2024-07-16,5,87.69,Tablet,Organic
3022,947,2024-01-03,10,109.18,Desktop,Paid
3023,74,2024-03-31,14,65.47,Tablet,Paid
3024,766,2024-01-17,8,63.08,Tablet,Organic
3025,825,2025-10-26,15,59.52,Desktop,Referral
3026,993,2024-09-07,12,64.96,Tablet,Referral
3027,643,2025-08-29,1,24.63,Mobile,Organic
3028,904,2025-11-25,1,53.01,Mobile,Organic
3029,576,2024-12-20,9,110.06,Desktop,Referral
3030,327,2024-03-11,3,69.9,Mobile,Referral
3031,279,2024-05-08,14,77.98,Desktop,Organic
3032,896,2024-02-05,11,106.32,Tablet,Referral
3033,572,2025-06-08,12,107.66,Mobile,Referral
3034,983,2025-11-27,12,82.46,Mobile,Referral
3035,194,2024-03-23,10,96.88,Desktop,Paid
3036,198,2024-08-06,10,91.62,Tablet,Organic
3037,719,2024-03-23,3,17.58,Mobile,Organic
3038,283,2024-06-29,4,54.4,Desktop,Organic
3039,313,2024-04-17,11,50.14,Desktop,Referral
3040,828,2024-05-05,2,33.86,Mobile,Paid
3041,8,2024-08-20,9,20.42,Desktop,Paid
3042,673,2024-03-26,14,86.51,Desktop,Referral
3043,439,2024-08-21,5,105.97,Desktop,Paid
3044,948,2025-09-02,2,56.53,Tablet,Referral
3045,863,2025-06-28,5,83.46,Desktop,Referral
3046,923,2024-09-28,5,57.71,Desktop,Paid
3047,23,2025-09-05,12,119.08,Mobile,Paid
3048,163,2023-12-26,10,77.13,Desktop,Paid
3049,935,2023-11-30,8,80.08,Tablet,Referral
3050,160,2025-01-07,11,23.68,Tablet,Referral
3051,938,2024-08-05,15,110.63,Desktop,Paid
3052,910,2025-06-30,2,79.65,Mobile,Organic
3053,390,2025-09-10,12,42.86,Desktop,Paid
3054,932,2025-01-08,14,6.57,Tablet,Referral
3055,128,2025-09-10,15,64.0,Tablet,Organic
3056,839,2025-03-25,15,4.27,Tablet,Referral
3057,34,2024-07-26,5,56.55,Desktop,Referral
3058,677,2025-03-10,12,108.93,Desktop,Paid
3059,727,2024-09-28,10,79.58,Desktop,Referral
3060,433,2025-10-12,5,47.96,Desktop,Organic
3061,538,2024-01-17,11,81.81,Mobile,Organic
3062,740,2024-11-15,3,106.19,Mobile,Organic
3063,967,2024-04-17,3,23.58,Tablet,Referral
3064,152,2024-02-21,14,71.24,Desktop,Organic
3065,413,2024-09-06,11,31.33,Mobile,Organic
3066,821,2025-09-19,8,97.65,Desktop,Paid
3067,730,2024-01-12,9,80.61,Tablet,Organic
3068,624,2024-08-19,9,78.09,Desktop,Organic
3069,870,2025-07-22,12,59.98,Mobile,Paid
3070,97,2024-03-25,10,43.82,Tablet,Referral
3071,152,2023-12-06,12,91.5,Tablet,Organic
3072,56,2025-03-30,12,24.83,Tablet,Paid
3073,318,2024-09-04,6,89.94,Tablet,Organic
3074,316,2025-11-04,13,103.77,Mobile,Paid
3075,186,2025-06-20,15,76.14,Desktop,Organic
3076,130,2025-10-26,11,106.75,Desktop,Organic
3077,230,2024-05-24,3,55.51,Tablet,Organic
3078,568,2024-08-12,14,85.35,Desktop,Organic
3079,987,2024-05-02,10,47.76,Mobile,Organic
3080,821,2025-07-18,8,24.87,Tablet,Organic
3081,487,2024-02-06,9,40.81,Desktop,Referral
3082,322,2024-04-24,13,31.35,Desktop,Organic
3083,50,2025-06-10,12,45.81,Tablet,Referral
3084,946,2024-03-01,10,56.37,Tablet,Organic
3085,828,2025-01-03,10,8.63,Tablet,Organic
3086,589,2024-06-28,3,19.77,Mobile,Referral
3087,750,2024-09-13,1,37.22,Desktop,Organic
3088,592,2025-11-12,5,92.52,Desktop,Organic
3089,789,2024-10-16,9,61.22,Desktop,Organic
3090,929,2023-12-12,9,107.84,Desktop,Paid
3091,96,2024-08-11,8,117.62,Tablet,Referral
3092,702,2025-03-19,12,76.27,Mobile,Paid
3093,453,2025-09-04,9,8.46,Mobile,Referral
3094,681,2025-03-28,11,8.83,Mobile,Organic
3095,526,2024-05-26,3,116.37,Mobile,Organic
3096,735,2024-07-10,12,112.03,Mobile,Organic
3097,853,2025-04-28,4,50.2,Desktop,Organic
3098,164,2024-03-25,7,69.26,Tablet,Organic
3099,429,2024-06-05,4,24.51,Desktop,Paid
3100,723,2024-03-25,14,65.55,Desktop,Referral
3101,9,2024-03-07,3,74.13,Mobile,Organic
3102,335,2025-06-15,15,98.93,Mobile,Organic
3103,330,2025-06-09,14,67.82,Desktop,Organic
3104,312,2025-06-04,11,92.12,Desktop,Paid
3105,973,2024-03-04,6,48.32,Mobile,Paid
3106,811,2023-12-05,3,97.46,Tablet,Paid
3107,149,2025-03-13,14,3.52,Mobile,Paid
3108,316,2024-02-04,15,76.68,Mobile,Paid
3109,737,2025-10-15,13,22.77,Desktop,Referral
3110,542,2024-03-23,4,43.31,Mobile,Organic
3111,113,2025-11-14,8,27.66,Tablet,Referral
3112,121,2025-10-12,12,67.06,Mobile,Referral
3113,636,2025-02-21,13,110.43,Desktop,Paid
3114,362,2024-06-27,7,16.24,Desktop,Paid
3115,306,2025-11-10,5,115.83,Mobile,Referral
3116,908,2024-06-17,1,55.07,Tablet,Referral
3117,929,2025-10-20,3,117.01,Desktop,Paid
3118,909,2025-06-30,9,25.33,Mobile,Organic
3119,412,2024-05-23,1,9.05,Mobile,Referral
3120,31,2025-06-15,3,86.99,Mobile,Organic
3121,959,2024-02-22,10,71.25,Mobile,Referral
3122,158,2025-08-06,11,78.21,Desktop,Paid
3123,402,2025-08-23,1,28.15,Desktop,Paid
3124,844,2024-07-02,6,45.18,Mobile,Paid
3125,362,2025-11-04,8,15.03,Mobile,Referral
3126,646,2025-05-25,8,92.41,Mobile,Organic
3127,765,2025-04-10,12,75.01,Mobile,Referral
3128,682,2025-08-11,11,2.07,Desktop,Referral
3129,882,2024-01-27,5,76.27,Mobile,Organic
3130,345,2024-07-05,6,30.04,Desktop,Paid
3131,402,2025-09-29,4,30.04,Tablet,Paid
3132,599,2023-12-24,14,85.17,Mobile,Referral
3133,492,2025-08-18,14,87.5,Mobile,Organic
3134,473,2025-10-31,11,116.53,Tablet,Paid
3135,498,2025-01-21,9,83.62,Desktop,Paid
3136,695,2025-11-18,8,38.91,Mobile,Referral
3137,996,2025-08-04,1,66.15,Mobile,Paid
