marketing_id,customer_id,campaign_name,campaign_type,interaction_date,response,discount_used,engagement_score
2222,323,Stuff Campaign,Coupon,2025-04-12,Open,No,7
2223,219,Behavior Campaign,SMS,2025-11-27,No,Yes,1
2224,75,Treatment Campaign,SMS,2025-11-10,Clicked,No,10
2225,372,Event Campaign,SMS,2024-11-23,Open,Yes,10
2226,494,Government Campaign,Push,2023-12-18,Clicked,No,3
2227,823,Like Campaign,Email,2025-11-11,Open,Yes,3
2228,511,Phone Campaign,Email,2025-06-12,Yes,No,8
2229,435,Class Campaign,Push,2024-01-21,Clicked,No,1
2230,141,Drop Campaign,Push,2024-08-20,No,No,5
2231,28,Center Campaign,Coupon,2025-05-09,Yes,No,8
2232,167,Institution Campaign,SMS,2024-02-21,Open,No,3
2233,970,Mention Campaign,Email,2024-04-12,Open,No,8
2234,359,Bag Campaign,Coupon,2023-12-30,Yes,No,6
2235,591,Executive Campaign,Email,2024-01-12,No,Yes,8
2236,289,Site Campaign,Coupon,2024-05-08,No,Yes,3
2237,31,Record Campaign,Push,2025-02-25,Yes,Yes,8
2238,691,Night Campaign,SMS,2025-09-18,Open,Yes,5
2239,897,Guess Campaign,Coupon,2024-05-10,Clicked,No,4
2240,365,Month Campaign,Coupon,2024-06-13,Clicked,Yes,7
2241,333,Score Campaign,SMS,2024-07-27,Yes,No,6
2242,516,Black Campaign,Coupon,2025-03-19,Open,Yes,2
2243,676,Pressure Campaign,Email,2023-12-25,No,Yes,3
2244,926,Protect Campaign,Coupon,2024-11-19,Clicked,No,4
2245,689,Magazine Campaign,Email,2024-11-02,Clicked,Yes,1
2246,455,Account Campaign,Coupon,2025-03-09,No,Yes,4
2247,231,Beyond Campaign,SMS,2024-12-03,Open,No,8
2248,798,His Campaign,SMS,2025-10-24,Yes,Yes,5
2249,269,Another Campaign,Push,2024-04-05,No,No,7
2250,135,Seven Campaign,SMS,2025-11-07,Clicked,Yes,4
2251,571,Both Campaign,Push,2024-02-26,Yes,Yes,8
2252,1,Others Campaign,Coupon,2024-09-22,No,No,1
2253,426,Lay Campaign,Email,2024-04-19,Clicked,No,1
2254,499,Model Campaign,SMS,2025-06-17,Clicked,Yes,6
2255,81,Politics Campaign,Push,2024-01-26,Yes,No,8
2256,532,Throw Campaign,Email,2025-01-31,Clicked,Yes,4
2257,319,Meeting Campaign,Push,2025-04-17,Clicked,No,8
2258,762,Relationship Campaign,Email,2024-04-28,Open,No,7
2259,671,Cause Campaign,Email,2025-05-15,Yes,Yes,8
2260,628,Ahead Campaign,Email,2024-06-01,Open,No,1
2261,389,Prepare Campaign,Push,2025-07-08,No,No,3
2262,412,Carry Campaign,Push,2025-05-16,No,No,7
2263,838,Hard Campaign,Email,2025-08-26,Clicked,No,1
2264,373,Back Campaign,SMS,2024-05-27,Yes,Yes,9
2265,634,Owner Campaign,Email,2025-02-28,Yes,Yes,4
2266,908,Case Campaign,Coupon,2025-06-22,Yes,No,3
2267,890,Any Campaign,Push,2025-04-06,No,No,9
2268,46,Call Campaign,Push,2025-09-24,Yes,Yes,9
2269,795,Thus Campaign,Push,2025-09-11,Clicked,Yes,10
2270,439,Or Campaign,Email,2024-01-25,No,Yes,8
2271,73,Clear Campaign,Email,2025-06-27,Clicked,Yes,2
2272,62,Often Campaign,SMS,2025-03-07,Yes,No,9
2273,235,Shake Campaign,Coupon,2024-03-31,Open,Yes,1
2274,526,Set Campaign,Coupon,2025-02-20,Clicked,No,4
2275,517,Head Campaign,SMS,2025-11-13,Clicked,Yes,8
2276,889,Card Campaign,Coupon,2024-09-18,Yes,Yes,10
2277,473,Economy Campaign,Push,2025-07-30,Clicked,Yes,9
2278,342,Dream Campaign,Coupon,2025-04-16,Clicked,No,7
2279,990,Sea Campaign,Coupon,2025-03-17,Open,No,4
2280,328,Church Campaign,Email,2024-03-22,Open,Yes,4
2281,232,Other Campaign,SMS,2024-02-25,Open,Yes,4
2282,870,Listen Campaign,SMS,2023-12-01,Clicked,No,7
2283,750,Thought Campaign,SMS,2025-09-20,Yes,Yes,7
2284,795,About Campaign,Coupon,2024-08-17,Yes,Yes,1
2285,260,Theory Campaign,SMS,2024-05-22,Clicked,No,5
2286,160,Exist Campaign,SMS,2023-12-19,Clicked,No,9
2287,998,Parent Campaign,Email,2024-12-07,Yes,Yes,8
2288,373,Radio Campaign,Coupon,2024-02-04,Clicked,No,8
2289,553,Today Campaign,SMS,2024-04-01,Clicked,Yes,3
2290,368,Decade Campaign,Coupon,2024-04-12,Open,No,6
2291,527,Somebody Campaign,Email,2025-11-13,Clicked,Yes,6
2292,882,Me Campaign,Coupon,2024-10-19,Yes,Yes,5
2293,627,Pay Campaign,Push,2024-01-01,No,No,3
2294,395,Grow Campaign,Email,2025-10-02,Yes,No,9
2295,782,Mouth Campaign,Push,2024-01-12,Yes,No,2
2296,59,Color Campaign,SMS,2025-10-27,No,No,9
2297,205,Personal Campaign,SMS,2025-02-06,No,No,1
2298,984,Where Campaign,SMS,2024-03-06,Yes,No,9
2299,757,Board Campaign,Email,2025-10-16,Open,Yes,6
2300,735,Gun Campaign,Coupon,2024-03-21,Yes,No,5
2301,324,North Campaign,Push,2024-12-30,Clicked,Yes,2
2302,504,Writer Campaign,SMS,2024-05-29,Yes,Yes,1
2303,326,Program Campaign,Coupon,2025-04-19,Clicked,No,6
2304,958,When Campaign,Push,2024-11-23,Yes,Yes,6
2305,756,Hot Campaign,SMS,2024-11-09,Yes,No,10
2306,103,Who Campaign,Email,2025-07-03,Clicked,No,1
2307,565,Future Campaign,Coupon,2024-07-04,Clicked,No,8
2308,9,Talk Campaign,Push,2024-04-19,Clicked,Yes,3
2309,586,Capital Campaign,Email,2024-11-16,Open,No,9
2310,523,Bank Campaign,Coupon,2025-07-27,Yes,No,1
2311,428,Laugh Campaign,SMS,2024-01-11,Yes,Yes,7
2312,395,Thousand Campaign,Push,2024-08-01,Yes,No,4
2313,40,Development Campaign,SMS,2024-07-09,No,No,4
2314,395,Suffer Campaign,Coupon,2025-03-25,Open,Yes,2
2315,320,Pm Campaign,Push,2025-02-06,Open,Yes,7
2316,442,Race Campaign,Push,2024-08-07,Open,No,7
2317,419,Life Campaign,Push,2024-12-15,No,No,5
2318,858,Because Campaign,Push,2025-06-23,Clicked,No,1
2319,730,Fear Campaign,SMS,2025-01-23,Yes,No,5
2320,395,Plant Campaign,SMS,2025-01-18,Clicked,Yes,7
2321,195,Community Campaign,Coupon,2025-10-20,Clicked,No,1
2322,592,After Campaign,SMS,2024-11-09,Yes,No,9
2323,869,Well Campaign,Coupon,2025-08-04,Yes,No,1
2324,367,Store Campaign,Coupon,2024-04-07,Clicked,No,2
2325,563,Man Campaign,Email,2025-10-21,No,Yes,6
2326,515,Good Campaign,Coupon,2025-01-28,Open,Yes,4
2327,292,Then Campaign,Coupon,2025-11-24,No,No,5
2328,873,Would Campaign,Coupon,2024-03-21,Clicked,Yes,3
2329,189,Machine Campaign,Email,2024-01-17,No,No,10
2330,565,Five Campaign,Push,2024-10-05,Yes,No,7
2331,439,Safe Campaign,Coupon,2024-04-28,Yes,Yes,5
2332,979,Town Campaign,Coupon,2024-03-26,Yes,No,9
2333,464,Bring Campaign,Push,2024-04-01,No,No,5
2334,562,Strong Campaign,SMS,2025-05-21,Open,Yes,6
2335,848,Force Campaign,Coupon,2025-04-25,Open,No,5
2336,552,Who Campaign,Coupon,2025-01-05,Clicked,No,8
2337,629,Cover Campaign,SMS,2025-09-05,Open,Yes,7
2338,243,Firm Campaign,Push,2025-05-21,No,No,1
2339,442,Option Campaign,Email,2025-07-02,Yes,Yes,9
2340,494,Talk Campaign,Coupon,2025-06-28,Yes,No,8
2341,638,Manage Campaign,SMS,2023-12-20,Open,No,2
2342,407,The Campaign,Email,2024-01-30,Yes,No,4
2343,649,Economy Campaign,SMS,2024-04-08,Yes,No,7
2344,760,Pass Campaign,Email,2024-10-22,Open,No,10
2345,553,Its Campaign,Push,2025-02-20,Yes,No,5
2346,50,Cold Campaign,Coupon,2025-02-01,Open,Yes,4
2347,5,Image Campaign,Push,2024-01-10,Open,No,5
2348,979,Case Campaign,Push,2025-10-30,Open,No,9
2349,549,Half Campaign,Email,2024-07-13,Open,Yes,9
2350,605,Plant Campaign,Coupon,2024-06-17,Clicked,No,4
2351,251,Base Campaign,Coupon,2024-10-18,Yes,No,10
2352,434,Nation Campaign,Coupon,2025-05-29,Yes,No,4
2353,791,Wish Campaign,Push,2024-10-20,Clicked,No,6
2354,307,Offer Campaign,Push,2024-09-09,Yes,Yes,4
2355,64,Economy Campaign,Email,2024-12-24,No,Yes,7
2356,666,Room Campaign,Push,2025-02-22,No,No,6
2357,765,Available Campaign,Email,2024-08-07,No,No,1
2358,774,Could Campaign,SMS,2024-03-15,Clicked,Yes,10
2359,826,First Campaign,Email,2025-06-27,Open,No,5
2360,565,Read Campaign,Email,2025-10-14,Yes,No,1
2361,695,Paper Campaign,SMS,2024-06-27,Open,No,3
2362,935,Strong Campaign,SMS,2024-12-15,Yes,Yes,1
2363,695,Who Campaign,Email,2024-10-12,No,No,7
2364,406,Many Campaign,SMS,2023-12-10,Open,Yes,8
2365,968,Should Campaign,Push,2025-09-16,No,Yes,10
2366,145,Listen Campaign,Email,2025-02-13,Yes,Yes,5
2367,61,Eat Campaign,SMS,2024-10-18,Open,No,2
2368,893,Song Campaign,Coupon,2025-08-26,Open,No,4
2369,935,Window Campaign,Email,2025-05-20,Yes,No,6
2370,374,Race Campaign,SMS,2025-08-29,Yes,No,9
2371,865,Leader Campaign,SMS,2023-12-15,No,Yes,8
2372,190,Section Campaign,SMS,2025-04-15,Clicked,No,2
2373,380,Strategy Campaign,SMS,2024-10-26,Open,No,5
2374,138,Main Campaign,Coupon,2025-10-18,Clicked,Yes,6
2375,977,Media Campaign,Coupon,2025-09-04,Yes,Yes,4
2376,728,Congress Campaign,Push,2024-06-23,Clicked,Yes,6
2377,286,Us Campaign,Push,2024-11-05,Yes,No,5
2378,441,Society Campaign,Coupon,2024-03-29,No,No,7
2379,78,Evening Campaign,Push,2025-05-22,Yes,Yes,5
2380,66,Finish Campaign,Email,2025-03-31,Open,No,6
2381,959,Cut Campaign,Coupon,2024-06-16,Yes,Yes,8
2382,887,Prove Campaign,Push,2025-11-11,Clicked,Yes,9
2383,264,Follow Campaign,Email,2025-08-25,No,Yes,7
2384,60,Decade Campaign,SMS,2024-08-22,No,Yes,1
2385,31,Professional Campaign,Email,2024-04-15,Open,No,7
2386,477,Use Campaign,SMS,2024-09-06,Open,Yes,7
2387,515,Guess Campaign,Email,2024-11-22,Clicked,Yes,3
2388,763,Trade Campaign,Push,2024-05-16,Yes,No,4
2389,679,Fly Campaign,Coupon,2024-11-15,Clicked,Yes,2
2390,328,Prevent Campaign,SMS,2025-01-30,No,Yes,7
2391,854,Watch Campaign,SMS,2024-11-25,Yes,Yes,9
2392,379,Maintain Campaign,Email,2025-05-22,Clicked,Yes,10
2393,660,Natural Campaign,SMS,2024-06-11,Open,No,8
2394,941,Mission Campaign,Coupon,2024-11-28,No,No,10
2395,460,Community Campaign,Coupon,2024-12-18,Open,No,8
2396,274,Pm Campaign,SMS,2025-01-28,No,No,9
2397,626,Trial Campaign,SMS,2025-11-02,Clicked,No,9
2398,670,However Campaign,SMS,2025-01-19,Clicked,Yes,5
2399,185,High Campaign,Coupon,2024-06-19,Yes,Yes,4
2400,373,Maybe Campaign,Email,2023-12-10,Open,No,8
2401,291,Break Campaign,Email,2024-11-06,No,Yes,10
2402,883,Green Campaign,Push,2023-12-02,Clicked,Yes,10
2403,407,Well Campaign,Email,2025-08-20,No,Yes,10
2404,759,Into Campaign,Push,2025-05-24,Yes,No,10
2405,10,Soldier Campaign,SMS,2025-05-25,Yes,Yes,7
2406,867,Seek Campaign,Coupon,2025-03-14,Open,Yes,10
2407,923,Today Campaign,Coupon,2024-06-28,Clicked,No,9
2408,565,Food Campaign,SMS,2024-10-18,Clicked,Yes,1
2409,837,Dog Campaign,Push,2024-08-03,Yes,No,8
2410,753,Wall Campaign,Coupon,2024-12-05,No,Yes,2
2411,231,National Campaign,Coupon,2024-11-27,Yes,Yes,8
2412,867,Trial Campaign,Push,2024-11-19,No,No,8
2413,259,Require Campaign,Coupon,2025-07-24,Yes,Yes,4
2414,786,Raise Campaign,Coupon,2025-10-03,Open,No,2
2415,83,Animal Campaign,Coupon,2024-01-10,Open,No,5
2416,621,They Campaign,Email,2024-11-01,No,No,5
2417,15,Close Campaign,Coupon,2024-02-05,Yes,Yes,8
2418,302,Positive Campaign,Push,2024-03-19,Open,No,5
2419,890,Whole Campaign,SMS,2025-11-01,Yes,Yes,9
2420,757,Owner Campaign,SMS,2025-03-21,Clicked,Yes,2
2421,539,Anyone Campaign,Push,2025-01-02,No,Yes,10
2422,487,Source Campaign,Push,2024-12-22,Yes,No,5
2423,218,Sure Campaign,SMS,2025-03-15,Open,Yes,5
2424,462,Draw Campaign,Email,2024-11-16,No,Yes,10
2425,111,Expect Campaign,Coupon,2025-11-14,No,Yes,10
2426,609,Without Campaign,Coupon,2024-03-27,Yes,No,2
2427,495,None Campaign,Coupon,2025-01-26,No,No,2
2428,486,Radio Campaign,Email,2024-07-24,Open,Yes,10
2429,133,After Campaign,Email,2024-03-29,Clicked,Yes,3
2430,100,Put Campaign,Coupon,2024-10-04,Open,Yes,6
2431,567,Fine Campaign,SMS,2025-01-08,Open,Yes,8
2432,412,Car Campaign,Coupon,2024-01-16,No,No,4
2433,917,Finally Campaign,Coupon,2025-08-08,Clicked,Yes,5
2434,577,Market Campaign,Email,2025-03-09,Yes,Yes,5
2435,195,Party Campaign,SMS,2024-03-14,Clicked,Yes,7
2436,615,Treat Campaign,Push,2025-01-01,Open,Yes,6
2437,376,Kid Campaign,SMS,2025-08-09,No,Yes,2
2438,720,Apply Campaign,Email,2024-03-22,Open,No,3
2439,33,Produce Campaign,Push,2025-10-24,No,Yes,3
2440,719,Allow Campaign,Push,2024-10-06,Yes,No,10
2441,127,Set Campaign,Email,2025-05-16,Clicked,Yes,10
2442,950,Apply Campaign,SMS,2025-06-10,Clicked,Yes,5
2443,257,Out Campaign,Push,2024-01-24,Yes,No,8
2444,36,Few Campaign,Email,2025-06-01,Yes,No,7
2445,627,Act Campaign,Email,2025-04-13,No,No,2
2446,234,Plant Campaign,Push,2025-07-09,Clicked,No,10
2447,597,Attorney Campaign,Coupon,2024-09-18,Yes,No,2
2448,977,Kind Campaign,SMS,2024-06-16,No,Yes,2
2449,701,Say Campaign,Coupon,2024-03-01,Yes,No,10
2450,726,Health Campaign,SMS,2024-11-03,No,No,7
2451,677,Meeting Campaign,SMS,2023-12-20,Yes,Yes,1
2452,13,Drive Campaign,SMS,2023-12-01,Open,No,5
2453,768,Mean Campaign,SMS,2024-08-21,No,No,6
2454,275,Just Campaign,Coupon,2024-04-30,Clicked,Yes,10
2455,988,Care Campaign,Coupon,2025-10-02,Clicked,No,3
2456,231,Field Campaign,SMS,2024-12-16,No,Yes,6
2457,847,Until Campaign,Coupon,2024-01-26,Yes,Yes,5
2458,615,Computer Campaign,Push,2025-04-14,Clicked,No,5
2459,574,Into Campaign,Email,2025-01-03,Clicked,Yes,3
2460,33,Idea Campaign,SMS,2024-10-24,Clicked,Yes,7
2461,198,Run Campaign,Push,2023-12-25,No,No,10
2462,207,Start Campaign,Coupon,2024-08-15,No,No,2
2463,618,Rule Campaign,Email,2024-09-25,Open,Yes,1
2464,178,These Campaign,Push,2025-06-17,Yes,Yes,2
2465,793,Certainly Campaign,SMS,2025-06-09,Open,No,1
2466,522,Car Campaign,Email,2024-10-03,No,No,3
2467,232,History Campaign,SMS,2025-01-24,Yes,Yes,3
2468,936,Every Campaign,SMS,2025-01-03,No,Yes,5
2469,747,Phone Campaign,Push,2023-12-08,No,Yes,5
2470,826,Class Campaign,SMS,2025-08-08,Yes,No,6
2471,142,Win Campaign,Push,2024-05-04,Open,Yes,1
2472,721,Alone Campaign,SMS,2024-01-26,Open,No,3
2473,776,Do Campaign,Email,2025-05-18,Clicked,Yes,5
2474,264,Itself Campaign,Push,2025-09-11,No,No,1
2475,427,Station Campaign,SMS,2025-04-11,Open,Yes,7
2476,642,Place Campaign,SMS,2024-10-06,Open,Yes,1
2477,198,During Campaign,Push,2024-09-18,Open,Yes,4
2478,545,Argue Campaign,Email,2024-07-24,Yes,Yes,4
2479,106,Physical Campaign,Coupon,2024-11-30,Yes,No,8
2480,217,Soon Campaign,Email,2025-10-05,Clicked,Yes,7
2481,983,Become Campaign,Email,2025-02-20,No,No,9
2482,415,Serious Campaign,Coupon,2025-09-10,No,No,5
2483,445,Executive Campaign,Coupon,2024-09-10,No,No,4
2484,866,Wind Campaign,Coupon,2025-04-06,No,No,3
2485,528,Then Campaign,Push,2024-01-18,Clicked,Yes,7
2486,943,Professional Campaign,Email,2024-03-21,No,Yes,10
2487,708,Artist Campaign,Coupon,2024-11-26,Clicked,No,3
2488,592,While Campaign,SMS,2025-02-24,Open,Yes,1
2489,391,Black Campaign,Push,2025-01-09,Clicked,No,5
2490,345,Respond Campaign,Push,2024-04-26,No,Yes,6
2491,550,Go Campaign,Push,2025-10-27,Clicked,No,3
2492,682,Choose Campaign,Email,2024-03-04,Clicked,No,8
2493,443,Man Campaign,Coupon,2025-10-13,Yes,Yes,9
2494,557,Effort Campaign,Push,2024-04-13,Clicked,Yes,10
2495,960,Boy Campaign,Push,2025-07-13,Open,No,9
2496,556,Yet Campaign,SMS,2025-07-13,Yes,No,10
2497,391,See Campaign,Email,2024-06-20,Yes,Yes,1
2498,85,Build Campaign,Push,2024-03-12,Yes,Yes,4
2499,500,Soldier Campaign,SMS,2025-02-04,No,No,6
2500,997,Magazine Campaign,Coupon,2025-05-14,Open,No,6
2501,410,Create Campaign,Coupon,2024-09-05,Open,No,1
2502,185,Ten Campaign,Coupon,2024-06-02,Yes,Yes,9
2503,603,Court Campaign,SMS,2024-09-14,Open,Yes,3
2504,80,Individual Campaign,Push,2025-05-05,Clicked,No,5
2505,399,Foreign Campaign,Coupon,2025-05-15,Open,Yes,1
2506,932,Which Campaign,Push,2024-06-26,Yes,Yes,10
2507,702,Attorney Campaign,Email,2024-02-02,Yes,No,1
2508,242,Evening Campaign,Email,2025-09-11,No,Yes,10
2509,848,Million Campaign,SMS,2024-10-04,No,Yes,8
2510,860,Trial Campaign,Push,2025-08-06,No,No,1
2511,585,Get Campaign,Push,2023-12-13,No,No,10
2512,280,Know Campaign,Push,2024-02-03,No,Yes,1
2513,334,Owner Campaign,Push,2025-02-20,No,Yes,8
2514,677,Store Campaign,Coupon,2025-03-13,No,No,10
2515,774,Add Campaign,Email,2024-02-04,Clicked,No,6
2516,861,Unit Campaign,SMS,2025-03-23,Clicked,No,10
2517,145,Activity Campaign,Push,2025-02-04,Yes,No,6
2518,156,Protect Campaign,Email,2025-05-11,Clicked,Yes,9
2519,740,Attorney Campaign,Email,2024-06-20,Yes,No,2
2520,60,Nearly Campaign,Push,2025-02-03,Open,Yes,5
2521,873,Exactly Campaign,Coupon,2023-12-15,Clicked,No,4
2522,883,Car Campaign,Push,2025-01-08,Clicked,Yes,5
2523,308,Why Campaign,Push,2024-11-05,Open,Yes,8
2524,141,Popular Campaign,Push,2023-12-02,Open,No,5
2525,865,Subject Campaign,SMS,2025-11-22,Open,No,3
2526,723,Dog Campaign,Push,2025-05-28,Yes,Yes,6
2527,697,Director Campaign,SMS,2024-03-01,No,No,9
2528,439,Girl Campaign,Coupon,2024-11-30,Open,No,2
2529,822,Popular Campaign,Email,2023-11-30,Clicked,No,9
2530,633,News Campaign,Email,2025-05-20,No,Yes,2
2531,822,Since Campaign,Email,2025-01-02,Open,No,4
2532,407,Explain Campaign,Push,2025-07-27,No,Yes,1
2533,438,List Campaign,SMS,2025-06-14,Yes,Yes,2
2534,755,Suddenly Campaign,SMS,2025-05-15,No,No,6
2535,909,Follow Campaign,Push,2024-10-05,Yes,Yes,8
2536,973,Common Campaign,Email,2024-12-11,No,Yes,8
2537,799,Coach Campaign,Email,2025-10-07,Open,Yes,3
2538,361,Parent Campaign,Email,2025-10-27,Yes,No,3
2539,247,Nothing Campaign,Email,2024-02-17,Clicked,No,10
2540,879,Public Campaign,Coupon,2024-09-10,Yes,Yes,9
2541,525,Eight Campaign,Coupon,2024-04-10,No,Yes,4
2542,60,They Campaign,SMS,2023-12-30,Yes,No,1
2543,983,Student Campaign,Push,2024-12-06,Yes,No,5
2544,89,Sort Campaign,SMS,2024-11-26,Yes,Yes,9
2545,691,Radio Campaign,Push,2025-04-16,No,No,6
2546,469,Sound Campaign,Push,2024-02-18,Clicked,No,6
2547,726,Future Campaign,Email,2025-06-14,Open,Yes,9
2548,218,Practice Campaign,Email,2024-01-11,No,No,5
2549,419,Key Campaign,Email,2024-11-30,Clicked,No,8
2550,178,Return Campaign,SMS,2025-09-02,Clicked,Yes,2
2551,173,Just Campaign,Email,2024-07-08,No,No,2
2552,246,Which Campaign,Coupon,2024-01-14,No,No,1
2553,135,Rule Campaign,Push,2024-07-08,Yes,No,1
2554,768,Medical Campaign,Coupon,2024-05-23,Open,No,3
2555,36,Store Campaign,Coupon,2024-05-22,Yes,Yes,6
2556,215,Me Campaign,Push,2024-10-24,Open,No,4
2557,511,Subject Campaign,SMS,2025-01-28,Open,Yes,7
2558,983,World Campaign,SMS,2025-02-21,Yes,No,4
2559,776,Beautiful Campaign,Coupon,2024-09-14,Yes,No,9
2560,36,Head Campaign,Push,2025-06-20,Open,Yes,4
2561,903,Enjoy Campaign,SMS,2024-11-07,Yes,No,9
2562,869,Travel Campaign,SMS,2025-03-07,Yes,No,1
2563,258,Physical Campaign,SMS,2024-09-19,Open,Yes,9
2564,438,Again Campaign,Push,2024-11-15,Open,Yes,1
2565,224,Strategy Campaign,Push,2025-05-26,Yes,Yes,7
2566,302,Concern Campaign,SMS,2024-03-26,Open,No,8
2567,30,Compare Campaign,Coupon,2025-04-16,Clicked,Yes,5
2568,917,Lawyer Campaign,Push,2025-11-07,No,No,3
2569,443,Specific Campaign,Email,2024-07-15,No,No,5
2570,687,While Campaign,Email,2024-10-15,Open,Yes,10
2571,689,Common Campaign,Push,2024-02-02,Open,Yes,6
2572,377,Site Campaign,Push,2025-05-03,Yes,Yes,5
2573,368,Fish Campaign,Email,2024-01-10,Open,Yes,3
2574,9,Make Campaign,Coupon,2024-08-10,Open,Yes,9
2575,419,Shoulder Campaign,Push,2024-01-21,Open,No,7
2576,846,State Campaign,SMS,2024-02-09,Yes,No,2
2577,826,Eat Campaign,Push,2023-12-27,Clicked,Yes,1
2578,211,Interesting Campaign,Email,2025-11-18,No,No,9
2579,488,Garden Campaign,SMS,2025-09-03,No,Yes,9
2580,413,Action Campaign,Push,2025-02-15,Clicked,Yes,10
2581,969,And Campaign,Push,2025-11-17,Clicked,No,9
2582,191,Serve Campaign,Email,2023-11-30,Clicked,No,6
2583,709,Degree Campaign,SMS,2024-01-08,No,Yes,9
2584,244,Character Campaign,Email,2025-05-08,Clicked,Yes,2
2585,699,Point Campaign,Coupon,2024-11-28,Yes,Yes,2
2586,539,Order Campaign,Email,2024-01-08,Clicked,No,1
2587,838,Admit Campaign,SMS,2025-08-24,No,Yes,2
2588,794,Paper Campaign,Push,2024-02-20,Open,No,9
2589,179,Always Campaign,Email,2024-12-19,Yes,No,4
2590,91,Score Campaign,Push,2025-02-03,Yes,Yes,4
2591,807,Provide Campaign,Coupon,2025-06-24,No,Yes,7
2592,541,Around Campaign,Push,2024-09-06,Yes,No,9
2593,530,Lay Campaign,Coupon,2023-12-21,Yes,Yes,4
2594,435,First Campaign,Push,2025-06-16,Yes,Yes,10
2595,379,Thousand Campaign,Email,2024-04-15,Open,No,8
2596,947,Long Campaign,Push,2023-12-09,Clicked,No,5
2597,118,Investment Campaign,Push,2024-09-14,Clicked,Yes,9
2598,885,Author Campaign,Push,2024-01-06,No,No,4
2599,467,Treatment Campaign,Coupon,2024-03-24,Open,Yes,4
2600,387,Though Campaign,Email,2024-08-26,Clicked,Yes,2
2601,233,Quite Campaign,Coupon,2025-04-29,Yes,Yes,1
2602,854,Forget Campaign,Push,2024-07-11,No,No,6
2603,123,Fish Campaign,SMS,2025-02-11,Yes,No,4
2604,490,Child Campaign,SMS,2024-12-01,Clicked,Yes,1
2605,200,Live Campaign,SMS,2024-04-04,No,No,5
2606,414,Most Campaign,Email,2025-05-15,Yes,No,9
2607,269,Middle Campaign,Email,2025-07-14,Clicked,Yes,1
2608,646,Enjoy Campaign,Coupon,2025-11-21,Clicked,No,4
2609,47,Thousand Campaign,Email,2025-03-30,Open,No,5
2610,828,Sing Campaign,Coupon,2024-05-26,Yes,No,8
2611,16,Season Campaign,Email,2025-05-29,No,Yes,7
2612,591,Garden Campaign,Coupon,2025-05-13,Clicked,No,8
2613,667,Friend Campaign,Email,2025-03-23,Clicked,No,6
2614,384,Ever Campaign,Push,2024-04-14,Open,No,9
2615,32,Reason Campaign,Email,2023-12-25,No,Yes,9
2616,665,Writer Campaign,SMS,2024-02-01,Open,Yes,5
2617,294,Area Campaign,Email,2023-12-09,Clicked,No,10
2618,898,Send Campaign,SMS,2025-05-06,Yes,No,10
2619,611,Will Campaign,Coupon,2024-04-11,Clicked,Yes,1
2620,461,Federal Campaign,Push,2025-03-25,Clicked,No,4
2621,61,Control Campaign,SMS,2025-10-29,Clicked,Yes,1
2622,540,Put Campaign,Email,2025-10-17,Open,No,1
2623,803,Energy Campaign,Push,2024-11-29,Clicked,No,8
2624,24,Capital Campaign,Push,2024-09-08,Clicked,No,1
2625,778,Institution Campaign,Push,2025-11-01,Clicked,No,2
2626,885,President Campaign,Push,2025-03-28,No,No,7
2627,544,Mind Campaign,Coupon,2025-08-05,No,No,3
2628,104,Place Campaign,Coupon,2025-03-12,Yes,No,2
2629,551,Charge Campaign,Email,2024-12-01,Clicked,No,8
2630,107,Shake Campaign,Email,2024-06-25,No,No,3
2631,435,Season Campaign,Push,2025-04-16,Yes,No,9
2632,553,So Campaign,SMS,2024-11-21,Clicked,Yes,10
2633,563,Ask Campaign,Coupon,2025-05-06,Yes,No,9
2634,183,Simple Campaign,Coupon,2025-05-21,Yes,Yes,3
2635,269,Lead Campaign,Push,2025-04-20,Clicked,No,4
2636,312,Level Campaign,SMS,2025-04-28,No,No,5
2637,32,Himself Campaign,SMS,2025-09-28,No,Yes,8
2638,5,Talk Campaign,SMS,2025-11-26,No,No,1
2639,668,Travel Campaign,Coupon,2024-08-15,Yes,Yes,9
2640,383,Executive Campaign,Coupon,2025-04-10,Clicked,No,9
2641,897,Young Campaign,Email,2024-05-26,Open,Yes,1
2642,490,Own Campaign,SMS,2025-10-04,Yes,Yes,10
2643,861,Down Campaign,Email,2025-03-09,Open,No,10
2644,678,Pretty Campaign,Coupon,2024-10-22,Clicked,No,6
2645,724,Debate Campaign,Coupon,2024-08-05,No,No,9
2646,623,Follow Campaign,Email,2025-03-06,Open,Yes,10
2647,390,During Campaign,Push,2025-10-03,Open,Yes,1
2648,443,Return Campaign,Push,2025-07-03,Clicked,No,8
2649,394,Paper Campaign,Coupon,2024-11-14,Clicked,Yes,9
2650,596,Instead Campaign,Coupon,2025-07-03,Clicked,No,10
2651,904,People Campaign,Push,2024-07-27,Clicked,No,9
2652,570,After Campaign,Email,2024-06-14,No,No,6
2653,730,Factor Campaign,SMS,2025-09-05,Clicked,No,6
2654,342,Front Campaign,Coupon,2025-07-12,Open,Yes,1
2655,864,Too Campaign,SMS,2024-04-07,No,Yes,7
2656,903,Difference Campaign,Coupon,2024-08-25,Yes,No,2
2657,702,Sister Campaign,SMS,2024-03-26,Open,Yes,10
2658,389,Star Campaign,SMS,2024-09-22,Open,Yes,5
2659,130,Remain Campaign,Email,2025-04-28,Clicked,No,9
