transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount,payment_method,channel
1364,514,110,2023-11-30,1,343.83,343.83,Cash,Online
1365,288,147,2024-07-20,2,223.81,447.62,Credit Card,Store
1366,4,181,2024-11-28,1,14.26,14.26,Bank Transfer,Online
1367,648,109,2025-07-08,5,311.29,1556.45,Cash,Store
1368,607,101,2024-06-04,4,316.47,1265.88,Credit Card,Online
1369,790,29,2024-05-29,3,307.21,921.6299999999999,Cash,Online
1370,256,166,2024-01-20,4,463.21,1852.84,Credit Card,Store
1371,532,88,2024-06-13,3,103.33,309.99,PayPal,Online
1372,213,144,2025-11-17,3,294.03,882.0899999999999,Bank Transfer,Store
1373,304,86,2024-09-05,5,430.07,2150.35,PayPal,Online
1374,703,159,2024-07-01,3,424.22,1272.66,PayPal,Online
1375,638,4,2024-09-18,1,189.15,189.15,Cash,Store
1376,13,61,2025-06-19,1,215.56,215.56,Credit Card,Store
1377,32,192,2025-06-25,4,351.52,1406.08,Cash,Online
1378,110,154,2025-05-23,5,148.31,741.55,PayPal,Online
1379,946,90,2024-02-03,5,439.73,2198.65,Bank Transfer,Store
1380,492,194,2024-09-15,2,315.96,631.92,Cash,Store
1381,284,142,2025-05-16,3,203.11,609.33,Cash,Store
1382,921,82,2024-12-08,4,440.49,1761.96,PayPal,Online
1383,265,88,2024-07-14,5,17.84,89.2,PayPal,Store
1384,836,150,2025-02-22,4,340.19,1360.76,PayPal,Store
1385,172,42,2025-09-04,3,313.7,941.0999999999999,PayPal,Store
1386,777,104,2024-05-01,2,269.44,538.88,Credit Card,Online
1387,277,65,2024-03-24,2,89.01,178.02,Bank Transfer,Store
1388,122,120,2024-09-02,5,304.73,1523.65,Bank Transfer,Online
1389,382,42,2024-02-10,5,190.88,954.4,Credit Card,Store
1390,823,50,2024-02-26,3,191.18,573.54,PayPal,Online
1391,410,93,2024-06-19,2,224.61,449.22,Credit Card,Online
1392,414,168,2025-05-24,5,140.94,704.7,Credit Card,Online
1393,899,102,2025-07-29,4,124.85,499.4,Bank Transfer,Store
1394,580,90,2025-02-28,4,54.42,217.68,Bank Transfer,Store
1395,27,28,2024-11-19,4,147.13,588.52,Cash,Store
1396,30,180,2025-01-11,1,348.87,348.87,Bank Transfer,Online
1397,151,190,2025-01-04,5,316.37,1581.85,Bank Transfer,Store
1398,53,54,2024-11-26,1,296.94,296.94,Cash,Store
1399,816,163,2025-03-01,2,471.27,942.54,Credit Card,Store
1400,320,120,2025-08-30,3,284.23,852.69,Cash,Store
1401,374,129,2024-08-02,2,286.25,572.5,Bank Transfer,Online
1402,314,104,2024-05-13,1,499.28,499.28,Bank Transfer,Online
1403,850,200,2024-01-18,1,172.72,172.72,Bank Transfer,Online
1404,899,173,2024-03-13,3,372.57,1117.71,Credit Card,Store
1405,638,182,2025-10-09,2,106.97,213.94,Bank Transfer,Store
1406,762,38,2025-05-17,3,123.07,369.21,Credit Card,Store
1407,35,2,2023-12-06,3,76.04,228.12,PayPal,Online
1408,561,137,2024-07-11,5,492.45,2462.25,PayPal,Online
1409,554,77,2023-12-10,1,111.99,111.99,Cash,Store
1410,922,59,2025-02-24,5,351.31,1756.55,Cash,Store
1411,821,160,2024-08-06,5,419.37,2096.85,Bank Transfer,Online
1412,289,73,2024-07-08,2,134.78,269.56,Cash,Store
1413,58,173,2024-06-06,1,465.6,465.6,PayPal,Online
1414,461,185,2024-11-06,3,91.46,274.38,Cash,Online
1415,120,120,2024-12-18,4,309.15,1236.6,Cash,Store
1416,633,47,2025-04-18,1,351.23,351.23,Credit Card,Online
1417,362,120,2024-11-02,4,143.65,574.6,Cash,Store
1418,925,97,2024-10-25,3,132.71,398.13,Credit Card,Online
1419,470,35,2024-02-11,5,495.4,2477.0,PayPal,Online
1420,12,88,2025-01-02,3,35.0,105.0,PayPal,Online
1421,166,153,2024-04-28,5,118.59,592.95,Bank Transfer,Online
1422,31,31,2024-01-09,4,446.7,1786.8,Bank Transfer,Online
1423,653,198,2025-05-25,3,405.97,1217.91,Cash,Store
1424,401,146,2025-01-13,2,9.75,19.5,PayPal,Online
1425,466,191,2025-08-15,4,339.57,1358.28,PayPal,Store
1426,222,8,2024-09-15,5,491.76,2458.8,Cash,Online
1427,114,148,2024-12-23,3,232.44,697.3199999999999,Bank Transfer,Online
1428,553,72,2024-01-09,3,454.03,1362.09,Cash,Store
1429,209,120,2024-01-15,3,150.3,450.90000000000003,PayPal,Online
1430,954,141,2024-02-15,2,8.38,16.76,Bank Transfer,Store
1431,200,161,2025-06-13,1,429.77,429.77,PayPal,Online
1432,418,66,2025-05-24,4,494.94,1979.76,Credit Card,Online
1433,355,22,2025-01-19,5,12.6,63.0,Credit Card,Online
1434,582,24,2024-12-07,5,130.15,650.75,Bank Transfer,Store
1435,481,146,2024-06-05,5,435.15,2175.75,PayPal,Store
1436,592,12,2024-02-04,1,407.02,407.02,PayPal,Online
1437,402,21,2024-07-29,4,309.11,1236.44,Cash,Store
1438,724,188,2024-05-08,3,75.8,227.39999999999998,Credit Card,Online
1439,514,85,2025-02-24,5,394.22,1971.1000000000001,Bank Transfer,Online
1440,542,171,2024-02-03,3,50.26,150.78,PayPal,Store
1441,547,183,2024-08-08,1,345.02,345.02,PayPal,Online
1442,548,166,2024-02-09,1,16.06,16.06,Cash,Store
1443,866,97,2025-11-27,1,460.12,460.12,Bank Transfer,Online
1444,885,31,2024-01-19,2,410.47,820.94,PayPal,Store
1445,996,60,2024-06-11,4,264.28,1057.12,PayPal,Online
1446,907,170,2024-05-25,1,386.36,386.36,PayPal,Online
1447,504,145,2024-10-31,2,319.31,638.62,Credit Card,Online
1448,149,143,2024-12-07,3,281.1,843.3000000000001,Credit Card,Online
1449,943,194,2025-01-18,1,231.55,231.55,Credit Card,Online
1450,41,148,2024-10-15,5,108.3,541.5,PayPal,Online
1451,372,107,2024-04-10,2,393.9,787.8,Bank Transfer,Store
1452,354,35,2025-04-03,4,314.53,1258.12,PayPal,Online
1453,26,24,2024-02-18,2,270.53,541.06,Bank Transfer,Store
1454,517,180,2025-08-12,1,429.17,429.17,Bank Transfer,Store
1455,501,108,2023-12-11,4,49.83,199.32,Credit Card,Store
1456,95,47,2024-12-11,5,301.7,1508.5,Bank Transfer,Store
1457,796,183,2025-08-11,3,475.83,1427.49,Bank Transfer,Online
1458,248,103,2025-01-29,1,139.78,139.78,PayPal,Online
1459,74,107,2024-01-29,3,498.35,1495.0500000000002,Bank Transfer,Online
1460,166,171,2025-01-29,5,247.12,1235.6,Credit Card,Store
1461,644,70,2024-11-18,2,301.62,603.24,PayPal,Store
1462,430,116,2024-02-13,5,103.27,516.35,PayPal,Store
1463,660,131,2024-01-04,2,134.98,269.96,Bank Transfer,Online
1464,415,126,2025-03-21,2,494.47,988.94,Cash,Online
1465,350,127,2025-05-04,2,399.62,799.24,Credit Card,Online
1466,237,117,2024-10-09,1,370.77,370.77,Credit Card,Online
1467,743,147,2025-04-03,5,499.31,2496.55,Bank Transfer,Online
1468,980,164,2025-01-10,1,443.76,443.76,PayPal,Store
1469,448,78,2024-08-04,2,468.6,937.2,Bank Transfer,Online
1470,415,181,2024-10-23,5,358.27,1791.35,Bank Transfer,Store
1471,395,118,2024-07-20,4,53.11,212.44,Bank Transfer,Online
1472,624,17,2024-03-09,2,99.71,199.42,PayPal,Online
1473,787,131,2024-08-12,1,290.05,290.05,Cash,Online
1474,233,81,2025-07-13,1,241.3,241.3,Credit Card,Store
1475,561,187,2024-11-16,4,223.7,894.8,PayPal,Store
1476,232,112,2025-09-11,5,412.62,2063.1,PayPal,Online
1477,419,137,2024-01-10,4,491.02,1964.08,PayPal,Online
1478,479,142,2024-10-10,5,30.43,152.15,Bank Transfer,Store
1479,60,177,2025-04-11,4,116.03,464.12,Bank Transfer,Online
1480,39,64,2025-01-28,1,395.29,395.29,PayPal,Store
1481,430,148,2025-04-19,2,156.73,313.46,Cash,Store
1482,588,120,2025-09-10,3,469.5,1408.5,Credit Card,Online
1483,954,182,2023-12-01,3,348.06,1044.18,Cash,Store
1484,307,139,2024-03-19,4,254.32,1017.28,Bank Transfer,Online
1485,934,71,2025-09-30,2,427.03,854.06,Cash,Online
1486,908,81,2024-10-27,2,375.45,750.9,Bank Transfer,Store
1487,365,121,2025-08-29,3,24.38,73.14,Cash,Online
1488,484,27,2025-02-21,4,278.62,1114.48,PayPal,Online
1489,242,164,2025-04-22,4,7.15,28.6,Credit Card,Store
1490,840,6,2024-05-01,2,320.01,640.02,Bank Transfer,Store
1491,656,23,2024-06-06,5,416.98,2084.9,Cash,Online
1492,48,16,2025-11-17,5,183.67,918.3499999999999,Cash,Online
1493,960,123,2025-08-19,1,250.16,250.16,PayPal,Store
1494,325,10,2025-06-12,1,43.46,43.46,PayPal,Store
1495,529,84,2024-01-25,3,327.69,983.0699999999999,Credit Card,Store
1496,933,188,2024-09-14,4,398.22,1592.88,PayPal,Store
1497,690,139,2024-06-21,1,253.93,253.93,PayPal,Online
1498,160,56,2024-04-17,2,318.2,636.4,Cash,Store
1499,237,58,2025-05-31,5,300.54,1502.7,Cash,Online
1500,432,183,2025-06-29,2,349.2,698.4,Bank Transfer,Online
1501,482,44,2024-04-30,5,18.05,90.25,Credit Card,Store
1502,767,128,2023-12-09,2,312.48,624.96,Bank Transfer,Online
1503,228,78,2024-10-08,4,352.79,1411.16,Cash,Store
1504,34,34,2023-12-25,3,242.72,728.16,Bank Transfer,Online
1505,518,50,2024-01-10,4,290.49,1161.96,Credit Card,Online
1506,21,39,2024-04-21,1,168.32,168.32,Cash,Store
1507,596,92,2024-04-29,2,107.01,214.02,Bank Transfer,Store
1508,13,69,2024-01-11,5,420.51,2102.55,PayPal,Online
1509,315,165,2024-04-21,5,362.71,1813.55,Cash,Store
1510,749,47,2024-12-24,2,165.03,330.06,Bank Transfer,Store
1511,178,86,2024-10-30,3,15.69,47.07,Bank Transfer,Store
1512,436,20,2025-10-09,5,261.87,1309.35,Cash,Store
1513,446,40,2024-08-16,2,205.44,410.88,PayPal,Store
1514,451,2,2025-04-15,2,179.32,358.64,Cash,Store
1515,607,8,2025-05-20,3,380.56,1141.68,Cash,Online
1516,142,190,2024-08-16,1,340.15,340.15,Cash,Store
1517,957,135,2025-11-05,2,232.21,464.42,Bank Transfer,Online
1518,487,155,2025-05-23,5,391.66,1958.3000000000002,PayPal,Store
1519,674,194,2023-12-14,4,496.6,1986.4,PayPal,Store
1520,464,28,2025-05-07,3,285.5,856.5,Credit Card,Store
1521,664,126,2024-08-09,5,16.89,84.45,Cash,Online
1522,609,157,2025-11-10,3,395.04,1185.1200000000001,PayPal,Online
1523,970,180,2025-09-05,5,190.59,952.95,Credit Card,Store
1524,422,112,2024-03-16,1,123.4,123.4,Credit Card,Store
1525,790,31,2024-04-08,1,125.04,125.04,Bank Transfer,Store
1526,614,44,2024-07-10,1,311.82,311.82,Cash,Store
1527,462,104,2025-06-27,1,338.45,338.45,PayPal,Store
1528,761,79,2024-02-12,2,160.67,321.34,Cash,Online
1529,353,98,2024-02-12,3,114.4,343.20000000000005,Credit Card,Store
1530,380,118,2024-07-11,3,265.83,797.49,Bank Transfer,Online
1531,832,187,2025-08-03,4,284.55,1138.2,Credit Card,Online
1532,50,200,2024-03-28,2,448.48,896.96,Cash,Online
1533,243,56,2023-12-21,4,489.16,1956.64,Credit Card,Store
1534,455,158,2024-10-08,2,265.51,531.02,Bank Transfer,Store
1535,534,14,2024-10-12,4,295.6,1182.4,PayPal,Store
1536,837,5,2024-12-07,3,78.44,235.32,Bank Transfer,Online
1537,635,122,2023-12-28,5,259.4,1297.0,PayPal,Online
1538,23,189,2024-02-18,4,219.18,876.72,Credit Card,Online
1539,42,107,2024-07-31,1,90.14,90.14,Bank Transfer,Store
1540,195,42,2024-01-27,1,258.98,258.98,PayPal,Store
1541,141,155,2024-06-15,2,302.32,604.64,Bank Transfer,Store
1542,71,144,2024-08-04,5,158.14,790.6999999999999,Bank Transfer,Online
1543,799,37,2025-06-25,4,236.69,946.76,Cash,Store
1544,530,140,2025-03-01,3,172.48,517.4399999999999,PayPal,Store
1545,731,131,2025-02-11,5,315.25,1576.25,PayPal,Store
1546,336,141,2024-03-19,5,146.81,734.05,Credit Card,Store
1547,863,61,2023-12-14,1,144.33,144.33,Cash,Online
1548,819,39,2024-02-12,2,208.64,417.28,PayPal,Online
1549,781,66,2025-09-27,4,173.32,693.28,Credit Card,Store
1550,527,96,2024-10-07,4,488.05,1952.2,Credit Card,Online
1551,80,43,2024-10-24,2,324.32,648.64,Credit Card,Store
1552,707,182,2025-10-23,5,496.15,2480.75,PayPal,Online
1553,513,114,2024-06-11,1,414.35,414.35,PayPal,Online
1554,179,40,2024-05-07,1,166.12,166.12,Cash,Store
1555,246,180,2025-09-19,3,414.05,1242.15,Bank Transfer,Online
1556,625,89,2025-06-26,5,196.51,982.55,PayPal,Store
1557,727,126,2025-01-06,3,473.55,1420.65,Credit Card,Online
1558,369,58,2024-03-18,5,74.85,374.25,Cash,Store
1559,378,78,2024-03-08,5,335.94,1679.7,Cash,Online
1560,621,50,2024-03-14,1,397.29,397.29,Credit Card,Store
1561,857,111,2025-09-22,2,16.19,32.38,Bank Transfer,Online
1562,560,119,2024-03-15,4,419.12,1676.48,Credit Card,Online
1563,82,120,2024-07-02,2,324.27,648.54,Cash,Online
1564,967,149,2023-12-29,1,312.66,312.66,Bank Transfer,Store
1565,338,174,2023-12-24,2,291.81,583.62,Credit Card,Store
1566,709,53,2024-08-04,1,128.76,128.76,Credit Card,Online
1567,742,147,2024-05-28,4,272.39,1089.56,PayPal,Store
1568,532,131,2025-10-05,2,287.16,574.32,Bank Transfer,Online
1569,439,88,2025-02-28,2,113.19,226.38,Cash,Online
1570,492,75,2024-03-10,1,186.86,186.86,Bank Transfer,Online
1571,93,161,2024-04-21,1,75.04,75.04,PayPal,Store
1572,886,127,2025-04-29,4,139.29,557.16,Credit Card,Store
1573,352,180,2024-04-14,3,303.18,909.54,Bank Transfer,Online
1574,976,74,2024-01-05,1,381.41,381.41,PayPal,Store
1575,97,54,2024-09-14,4,383.51,1534.04,PayPal,Online
1576,928,47,2024-09-18,5,272.84,1364.1999999999998,PayPal,Online
1577,405,159,2024-03-17,2,88.69,177.38,PayPal,Online
1578,530,99,2025-04-21,3,78.15,234.45000000000002,PayPal,Online
1579,874,160,2023-12-21,2,380.9,761.8,Bank Transfer,Online
1580,572,71,2024-02-12,2,441.17,882.34,Credit Card,Online
1581,666,36,2025-04-28,5,191.29,956.4499999999999,Bank Transfer,Online
1582,194,184,2025-06-26,4,134.63,538.52,PayPal,Store
1583,857,105,2025-03-20,2,157.8,315.6,Bank Transfer,Store
1584,644,108,2025-07-10,5,157.15,785.75,Bank Transfer,Online
1585,462,197,2024-01-05,1,308.18,308.18,PayPal,Store
1586,537,61,2025-09-20,4,310.44,1241.76,Bank Transfer,Store
1587,138,111,2024-01-27,1,281.89,281.89,Bank Transfer,Store
1588,719,198,2024-02-26,5,143.63,718.15,PayPal,Store
1589,978,193,2025-07-10,1,73.61,73.61,Bank Transfer,Online
1590,192,118,2024-05-09,4,263.05,1052.2,Cash,Store
1591,190,70,2024-06-15,3,407.17,1221.51,PayPal,Store
1592,283,121,2025-01-17,1,330.72,330.72,Cash,Online
1593,578,187,2024-07-25,1,377.6,377.6,Credit Card,Store
1594,278,2,2024-05-10,5,265.97,1329.8500000000001,Credit Card,Store
1595,839,181,2024-05-21,2,41.48,82.96,Cash,Store
1596,307,141,2025-02-19,2,224.45,448.9,PayPal,Store
1597,592,116,2024-02-16,2,80.1,160.2,Credit Card,Store
1598,697,47,2024-04-27,2,168.72,337.44,PayPal,Online
1599,621,86,2024-05-24,5,90.08,450.4,Bank Transfer,Online
1600,276,81,2025-04-11,3,169.91,509.73,PayPal,Online
1601,56,116,2024-04-13,4,313.2,1252.8,PayPal,Store
1602,816,76,2024-09-07,4,267.46,1069.84,Credit Card,Online
1603,501,48,2024-04-19,4,305.66,1222.64,Bank Transfer,Online
1604,18,15,2025-01-04,2,163.9,327.8,Bank Transfer,Store
1605,154,42,2024-09-19,2,285.83,571.66,PayPal,Store
1606,581,186,2024-02-28,4,263.07,1052.28,PayPal,Store
1607,46,15,2025-08-09,5,433.62,2168.1,Bank Transfer,Online
1608,440,150,2024-05-14,5,74.11,370.55,Bank Transfer,Store
1609,227,9,2024-03-31,3,339.12,1017.36,Cash,Store
1610,344,172,2024-06-05,5,369.04,1845.2,PayPal,Online
1611,437,5,2025-06-21,5,224.21,1121.05,Bank Transfer,Online
1612,87,152,2025-03-08,4,127.39,509.56,Credit Card,Online
1613,153,134,2024-06-14,5,427.85,2139.25,PayPal,Online
1614,676,75,2024-08-16,4,400.53,1602.12,Credit Card,Store
1615,206,132,2025-09-06,1,354.88,354.88,PayPal,Store
1616,468,193,2025-09-27,1,17.09,17.09,Credit Card,Store
1617,314,136,2024-10-14,3,114.12,342.36,Credit Card,Online
1618,160,55,2025-05-10,4,426.78,1707.12,Credit Card,Store
1619,116,88,2024-07-07,2,7.72,15.44,Bank Transfer,Online
1620,259,74,2024-08-14,5,446.43,2232.15,Cash,Store
1621,50,190,2024-03-07,2,321.65,643.3,PayPal,Online
1622,412,14,2024-05-16,1,277.33,277.33,PayPal,Store
1623,861,167,2024-07-23,4,475.91,1903.64,Cash,Store
1624,797,76,2024-04-22,5,414.16,2070.8,Credit Card,Store
1625,383,13,2024-12-22,3,204.86,614.58,Bank Transfer,Online
1626,790,68,2024-10-05,5,183.13,915.65,Bank Transfer,Store
1627,916,168,2024-07-18,1,492.41,492.41,Credit Card,Store
1628,279,151,2025-07-22,1,266.48,266.48,Bank Transfer,Online
1629,638,199,2025-08-15,2,283.42,566.84,Cash,Online
1630,477,91,2024-07-18,1,306.48,306.48,Credit Card,Online
1631,88,140,2025-03-17,5,303.49,1517.45,Cash,Online
1632,746,81,2024-11-07,4,490.04,1960.16,Credit Card,Store
1633,765,169,2024-10-27,1,232.0,232.0,Cash,Online
1634,64,73,2025-08-06,2,27.66,55.32,Cash,Store
1635,106,104,2023-12-03,4,477.71,1910.84,PayPal,Store
1636,51,1,2024-04-12,3,187.26,561.78,Credit Card,Store
1637,512,70,2024-06-21,2,439.18,878.36,Bank Transfer,Store
1638,70,62,2025-02-25,5,303.04,1515.2,Credit Card,Store
1639,843,197,2024-12-31,2,43.54,87.08,Cash,Online
1640,792,60,2024-10-29,5,441.82,2209.1,Bank Transfer,Online
1641,474,41,2024-10-28,4,257.64,1030.56,Credit Card,Store
1642,399,27,2024-04-28,3,445.82,1337.46,Bank Transfer,Store
1643,98,51,2024-06-24,5,344.56,1722.8,Bank Transfer,Online
1644,918,143,2024-04-13,5,403.33,2016.6499999999999,Credit Card,Online
1645,562,134,2025-06-30,4,270.41,1081.64,PayPal,Online
1646,110,197,2024-01-11,3,367.75,1103.25,Cash,Online
1647,433,167,2025-06-18,4,208.69,834.76,Cash,Store
1648,823,101,2025-08-20,2,321.24,642.48,PayPal,Online
1649,172,172,2025-02-25,5,160.83,804.1500000000001,Credit Card,Store
1650,612,36,2024-09-01,5,65.85,329.25,PayPal,Store
1651,476,161,2024-06-09,5,430.16,2150.8,Credit Card,Online
1652,369,172,2024-11-03,2,193.67,387.34,Bank Transfer,Online
1653,774,197,2025-07-04,4,191.67,766.68,Bank Transfer,Store
1654,823,142,2024-11-16,3,20.09,60.269999999999996,PayPal,Store
1655,718,134,2025-04-07,3,252.21,756.63,Credit Card,Online
1656,233,165,2025-05-03,4,82.91,331.64,PayPal,Store
1657,206,153,2024-12-01,1,117.04,117.04,PayPal,Online
1658,701,96,2025-03-29,2,87.95,175.9,Cash,Store
1659,516,75,2025-11-01,3,251.24,753.72,Cash,Store
1660,118,15,2025-10-03,4,179.24,716.96,Cash,Store
1661,530,154,2025-08-28,2,12.2,24.4,Cash,Online
1662,148,162,2024-06-05,4,389.21,1556.84,Cash,Online
1663,539,174,2024-07-01,4,170.77,683.08,Credit Card,Store
1664,413,163,2025-04-27,1,59.44,59.44,PayPal,Online
1665,583,174,2025-02-16,4,333.01,1332.04,Cash,Online
1666,649,133,2025-01-30,3,302.66,907.98,Credit Card,Online
1667,9,162,2025-04-07,4,160.06,640.24,Credit Card,Store
1668,784,49,2025-03-29,2,14.78,29.56,Credit Card,Online
1669,791,148,2024-09-05,3,292.87,878.61,Bank Transfer,Online
1670,337,86,2024-04-15,4,425.69,1702.76,Cash,Online
1671,56,47,2025-03-26,3,121.96,365.88,PayPal,Store
1672,907,124,2024-11-30,1,426.65,426.65,Cash,Store
1673,475,85,2025-09-04,1,213.45,213.45,Bank Transfer,Store
1674,785,99,2024-05-28,4,60.82,243.28,Credit Card,Store
1675,750,80,2024-09-01,5,66.76,333.8,Credit Card,Store
1676,931,81,2024-10-09,1,6.34,6.34,PayPal,Online
1677,964,23,2025-09-08,1,104.59,104.59,Bank Transfer,Online
1678,7,171,2025-07-23,4,195.25,781.0,Cash,Store
1679,796,186,2024-02-09,4,273.91,1095.64,Credit Card,Store
1680,548,132,2024-08-15,5,360.89,1804.4499999999998,Cash,Online
1681,486,93,2025-05-17,2,475.47,950.94,Bank Transfer,Online
1682,864,88,2024-04-15,2,72.74,145.48,Cash,Online
1683,659,127,2024-09-22,1,292.91,292.91,Cash,Store
1684,71,31,2024-10-09,4,96.66,386.64,Cash,Online
1685,608,176,2024-09-13,5,378.68,1893.4,Credit Card,Online
1686,357,165,2025-08-23,4,186.93,747.72,Bank Transfer,Store
1687,163,115,2024-08-14,2,274.62,549.24,Credit Card,Store
1688,706,194,2025-02-09,5,49.23,246.14999999999998,Bank Transfer,Online
1689,365,22,2025-09-17,2,228.01,456.02,Bank Transfer,Store
1690,345,174,2024-01-20,1,61.98,61.98,PayPal,Store
1691,949,30,2024-06-24,3,471.66,1414.98,Cash,Store
1692,631,134,2024-12-12,5,156.06,780.3,Credit Card,Online
1693,652,101,2025-07-15,1,66.57,66.57,Cash,Online
1694,757,175,2025-10-26,4,428.77,1715.08,Cash,Store
1695,615,163,2024-09-27,5,291.17,1455.8500000000001,Bank Transfer,Online
1696,67,85,2024-03-31,4,20.62,82.48,Cash,Store
1697,450,34,2024-09-12,4,422.57,1690.28,Credit Card,Store
1698,347,146,2025-08-02,5,51.96,259.8,Credit Card,Store
1699,703,39,2024-06-08,5,372.15,1860.75,Cash,Store
1700,896,169,2025-10-07,1,205.1,205.1,Cash,Online
1701,588,136,2025-04-09,1,388.11,388.11,PayPal,Store
1702,483,51,2024-12-30,1,93.47,93.47,Cash,Online
1703,940,124,2024-01-16,2,272.48,544.96,Credit Card,Store
1704,197,30,2025-03-25,3,495.88,1487.6399999999999,Credit Card,Store
1705,387,37,2025-11-10,2,416.9,833.8,Credit Card,Store
1706,853,58,2024-10-18,5,184.46,922.3000000000001,Cash,Online
1707,387,40,2024-10-18,3,425.5,1276.5,Bank Transfer,Store
1708,923,137,2024-07-20,1,92.25,92.25,Cash,Online
1709,318,155,2024-02-19,3,12.9,38.7,Cash,Online
1710,278,66,2024-06-24,3,382.78,1148.34,Cash,Online
1711,77,31,2024-12-01,2,274.12,548.24,Credit Card,Store
1712,585,113,2025-07-29,5,464.25,2321.25,Cash,Store
1713,854,17,2024-09-11,2,59.43,118.86,PayPal,Store
1714,218,67,2024-05-18,2,247.31,494.62,Cash,Store
1715,799,132,2024-06-10,3,90.58,271.74,Credit Card,Store
1716,726,1,2024-10-09,4,453.11,1812.44,PayPal,Store
1717,648,109,2025-09-19,5,138.77,693.85,Cash,Store
1718,991,145,2025-02-23,5,310.75,1553.75,PayPal,Online
1719,275,159,2025-05-25,3,256.9,770.6999999999999,Cash,Online
1720,979,125,2024-09-13,3,407.23,1221.69,Cash,Online
1721,757,96,2024-04-01,2,390.05,780.1,Cash,Store
1722,323,175,2024-07-11,1,436.4,436.4,PayPal,Store
1723,202,51,2025-10-12,1,180.09,180.09,Cash,Store
1724,172,61,2024-11-06,5,12.3,61.5,Credit Card,Online
1725,193,114,2025-07-25,5,200.69,1003.45,Bank Transfer,Online
1726,808,132,2024-06-27,4,383.4,1533.6,Bank Transfer,Store
1727,576,153,2025-11-16,5,489.31,2446.55,Bank Transfer,Online
1728,704,110,2025-07-15,2,165.09,330.18,PayPal,Store
1729,14,198,2024-09-30,2,159.04,318.08,Cash,Store
1730,423,196,2024-11-01,5,109.71,548.55,Cash,Online
1731,387,123,2025-06-10,4,165.85,663.4,Cash,Store
1732,203,163,2024-08-02,2,460.45,920.9,Bank Transfer,Online
1733,787,107,2025-05-01,3,419.98,1259.94,Cash,Online
1734,565,98,2024-05-29,1,361.84,361.84,Credit Card,Store
